t,x,y,yaw
1.85,-6.0121,-0.9305,1.7233
1.867,-6.0134,-0.9222,1.7176
1.883,-6.0145,-0.914,1.712
1.9,-6.0157,-0.9057,1.7066
1.917,-6.0168,-0.8975,1.7013
1.933,-6.0178,-0.8892,1.6962
1.95,-6.0188,-0.8809,1.6913
1.967,-6.0198,-0.8726,1.6866
1.983,-6.0207,-0.8643,1.682
2.0,-6.0216,-0.8561,1.6776
2.017,-6.0224,-0.8478,1.6733
2.033,-6.0233,-0.8395,1.6692
2.05,-6.0241,-0.8312,1.6652
2.067,-6.0248,-0.8229,1.6614
2.083,-6.0255,-0.8145,1.6577
2.1,-6.0262,-0.8062,1.6541
2.117,-6.0269,-0.7979,1.6507
2.133,-6.0275,-0.7896,1.6473
2.15,-6.0281,-0.7813,1.6442
2.167,-6.0287,-0.773,1.6411
2.183,-6.0293,-0.7646,1.6381
2.2,-6.0298,-0.7563,1.6353
2.217,-6.0303,-0.748,1.6325
2.233,-6.0308,-0.7396,1.6298
2.25,-6.0313,-0.7313,1.6273
2.267,-6.0318,-0.723,1.6248
2.283,-6.0322,-0.7146,1.6224
2.3,-6.0326,-0.7063,1.6201
2.317,-6.033,-0.698,1.6179
2.333,-6.0334,-0.6896,1.6158
2.35,-6.0337,-0.6813,1.6137
2.367,-6.0341,-0.6729,1.6117
2.383,-6.0344,-0.6646,1.6098
2.4,-6.0347,-0.6563,1.608
2.417,-6.035,-0.6479,1.6062
2.433,-6.0353,-0.6396,1.6045
2.45,-6.0355,-0.6312,1.6029
2.467,-6.0358,-0.6229,1.6013
2.483,-6.036,-0.6145,1.5998
2.5,-6.0363,-0.6062,1.5983
2.517,-6.0365,-0.5978,1.5969
2.533,-6.0367,-0.5895,1.5955
2.55,-6.0369,-0.5811,1.5942
2.567,-6.0371,-0.5728,1.5929
2.583,-6.0372,-0.5645,1.5917
2.6,-6.0374,-0.5561,1.5906
2.617,-6.0376,-0.5478,1.5894
2.633,-6.0377,-0.5394,1.5883
2.65,-6.0379,-0.5311,1.5873
2.667,-6.038,-0.5227,1.5863
2.683,-6.0381,-0.5143,1.5853
2.7,-6.0382,-0.506,1.5844
2.717,-6.0383,-0.4976,1.5835
2.733,-6.0384,-0.4893,1.5826
2.75,-6.0385,-0.4809,1.5818
2.767,-6.0386,-0.4726,1.581
2.783,-6.0387,-0.4642,1.5802
2.8,-6.0387,-0.4559,1.5795
2.817,-6.0388,-0.4475,1.5787
2.833,-6.0389,-0.4392,1.578
2.85,-6.0389,-0.4308,1.5774
2.867,-6.039,-0.4225,1.5767
2.883,-6.039,-0.4141,1.5761
2.9,-6.039,-0.4058,1.5755
2.917,-6.0391,-0.3974,1.5749
2.933,-6.0391,-0.3891,1.5744
2.95,-6.0391,-0.3807,1.5739
2.967,-6.0392,-0.3724,1.5733
2.983,-6.0392,-0.364,1.5729
3.0,-6.0392,-0.3557,1.5724
3.017,-6.0392,-0.3473,1.5719
3.033,-6.0392,-0.339,1.5715
3.05,-6.0392,-0.3306,1.5711
3.067,-6.0392,-0.3223,1.5707
3.083,-6.0392,-0.3139,1.5703
3.1,-6.0392,-0.3056,1.5699
3.117,-6.0392,-0.2972,1.5695
3.133,-6.0392,-0.2889,1.5692
3.15,-6.0392,-0.2805,1.5688
3.167,-6.0391,-0.2722,1.5685
3.183,-6.0391,-0.2638,1.5682
3.2,-6.0391,-0.2555,1.5679
3.217,-6.0391,-0.2471,1.5676
3.233,-6.039,-0.2387,1.5673
3.25,-6.039,-0.2304,1.567
3.267,-6.039,-0.222,1.5668
3.283,-6.0389,-0.2137,1.5665
3.3,-6.0389,-0.2053,1.5663
3.317,-6.0389,-0.197,1.566
3.333,-6.0388,-0.1886,1.5658
3.35,-6.0388,-0.1803,1.5656
3.367,-6.0387,-0.1719,1.5654
3.383,-6.0387,-0.1636,1.5652
3.4,-6.0386,-0.1552,1.565
3.417,-6.0386,-0.1469,1.5648
3.433,-6.0385,-0.1385,1.5646
3.45,-6.0385,-0.1302,1.5644
3.467,-6.0384,-0.1218,1.5643
3.483,-6.0383,-0.1135,1.5641
3.5,-6.0383,-0.1051,1.564
3.517,-6.0382,-0.0968,1.5638
3.533,-6.0382,-0.0884,1.5637
3.55,-6.0381,-0.0801,1.5636
3.567,-6.038,-0.0717,1.5634
3.583,-6.038,-0.0634,1.5633
3.6,-6.0379,-0.055,1.5632
3.617,-6.0378,-0.0467,1.5631
3.633,-6.0378,-0.0383,1.563
3.65,-6.0377,-0.03,1.5629
3.667,-6.0377,-0.0216,1.5629
3.683,-6.0376,-0.0133,1.5628
3.7,-6.0375,-0.0049,1.5627
3.717,-6.0374,0.0034,1.5626
3.733,-6.0374,0.0118,1.5626
3.75,-6.0373,0.0201,1.5625
3.767,-6.0372,0.0285,1.5625
3.783,-6.0372,0.0368,1.5624
3.8,-6.0371,0.0452,1.5624
3.817,-6.037,0.0535,1.5623
3.833,-6.0369,0.0619,1.5623
3.85,-6.0369,0.0703,1.5623
3.867,-6.0368,0.0786,1.5623
3.883,-6.0367,0.087,1.5622
3.9,-6.0367,0.0953,1.5622
3.917,-6.0366,0.1037,1.5622
3.933,-6.0365,0.112,1.5622
3.95,-6.0364,0.1204,1.5622
3.967,-6.0364,0.1287,1.5622
3.983,-6.0363,0.1371,1.5622
4.0,-6.0362,0.1454,1.5622
4.017,-6.0361,0.1538,1.5622
4.033,-6.0361,0.1621,1.5622
4.05,-6.036,0.1705,1.5622
4.067,-6.0359,0.1788,1.5622
4.083,-6.0359,0.1872,1.5622
4.1,-6.0358,0.1955,1.5623
4.117,-6.0357,0.2039,1.5623
4.133,-6.0356,0.2122,1.5623
4.15,-6.0356,0.2206,1.5623
4.167,-6.0355,0.2289,1.5624
4.183,-6.0354,0.2373,1.5624
4.2,-6.0354,0.2456,1.5624
4.217,-6.0353,0.254,1.5624
4.233,-6.0352,0.2623,1.5625
4.25,-6.0351,0.2707,1.5625
4.267,-6.0351,0.279,1.5625
4.283,-6.035,0.2874,1.5625
4.3,-6.0349,0.2957,1.5626
4.317,-6.0349,0.3041,1.5626
4.333,-6.0348,0.3124,1.5626
4.35,-6.0347,0.3208,1.5627
4.367,-6.0347,0.3291,1.5627
4.383,-6.0346,0.3375,1.5627
4.4,-6.0345,0.3458,1.5627
4.417,-6.0345,0.3542,1.5628
4.433,-6.0344,0.3625,1.5628
4.45,-6.0343,0.3709,1.5628
4.467,-6.0343,0.3792,1.5629
4.483,-6.0342,0.3876,1.5629
4.5,-6.0341,0.3959,1.5629
4.517,-6.0341,0.4043,1.5629
4.533,-6.034,0.4126,1.5629
4.55,-6.0339,0.421,1.563
4.567,-6.0339,0.4293,1.563
4.583,-6.0338,0.4377,1.563
4.6,-6.0338,0.446,1.563
4.617,-6.0337,0.4544,1.563
4.633,-6.0336,0.4627,1.5631
4.65,-6.0336,0.4711,1.5631
4.667,-6.0335,0.4794,1.5631
4.683,-6.0334,0.4878,1.5631
4.7,-6.0334,0.4961,1.5631
4.717,-6.0333,0.5045,1.5631
4.733,-6.0332,0.5128,1.5631
4.75,-6.0332,0.5212,1.5632
4.767,-6.0331,0.5295,1.5632
4.783,-6.0331,0.5379,1.5632
4.8,-6.033,0.5462,1.5632
4.817,-6.0329,0.5546,1.5632
4.833,-6.0329,0.5629,1.5632
4.85,-6.0328,0.5713,1.5632
4.867,-6.0327,0.5796,1.5632
4.883,-6.0327,0.588,1.5632
4.9,-6.0326,0.5963,1.5632
4.917,-6.0325,0.6047,1.5632
4.933,-6.0325,0.613,1.5632
4.95,-6.0324,0.6214,1.5632
4.967,-6.0324,0.6297,1.5633
4.983,-6.0323,0.6381,1.5633
5.0,-6.0322,0.6464,1.5633
5.017,-6.0322,0.6548,1.5633
5.033,-6.0321,0.6631,1.5633
5.05,-6.032,0.6715,1.5633
5.067,-6.032,0.6798,1.5633
5.083,-6.0319,0.6882,1.5633
5.1,-6.0319,0.6965,1.5633
5.117,-6.0318,0.7049,1.5633
5.133,-6.0317,0.7132,1.5633
5.15,-6.0317,0.7216,1.5633
5.167,-6.0316,0.7299,1.5633
5.183,-6.0315,0.7383,1.5633
5.2,-6.0315,0.7467,1.5633
5.217,-6.0314,0.755,1.5633
5.233,-6.0314,0.7634,1.5633
5.25,-6.0313,0.7717,1.5633
5.267,-6.0312,0.7801,1.5633
5.283,-6.0312,0.7884,1.5633
5.3,-6.0311,0.7968,1.5633
5.317,-6.031,0.8051,1.5633
5.333,-6.031,0.8135,1.5633
5.35,-6.0309,0.8218,1.5633
5.367,-6.0308,0.8302,1.5633
5.383,-6.0308,0.8385,1.5633
5.4,-6.0307,0.8469,1.5633
5.417,-6.0307,0.8552,1.5633
5.433,-6.0306,0.8636,1.5633
5.45,-6.0305,0.8719,1.5633
5.467,-6.0305,0.8803,1.5633
5.483,-6.0304,0.8886,1.5633
5.5,-6.0303,0.897,1.5633
5.517,-6.0303,0.9053,1.5633
5.533,-6.0302,0.9137,1.5633
5.55,-6.0302,0.922,1.5633
5.567,-6.0301,0.9304,1.5633
5.583,-6.03,0.9387,1.5633
5.6,-6.03,0.9471,1.5633
5.617,-6.0299,0.9554,1.5633
5.633,-6.0298,0.9638,1.5633
5.65,-6.0298,0.9721,1.5633
5.667,-6.0297,0.9805,1.5632
5.683,-6.0296,0.9888,1.5632
5.7,-6.0296,0.9972,1.5632
5.717,-6.0295,1.0055,1.5632
5.733,-6.0295,1.0139,1.5632
5.75,-6.0294,1.0222,1.5632
5.767,-6.0293,1.0306,1.5632
5.783,-6.0293,1.0389,1.5632
5.8,-6.0292,1.0473,1.5632
5.817,-6.0291,1.0556,1.5632
5.833,-6.0291,1.064,1.5632
5.85,-6.029,1.0723,1.5632
5.867,-6.0289,1.0807,1.5632
5.883,-6.0289,1.089,1.5632
5.9,-6.0288,1.0974,1.5632
5.917,-6.0288,1.1057,1.5632
5.933,-6.0287,1.1141,1.5632
5.95,-6.0286,1.1224,1.5632
5.967,-6.0286,1.1308,1.5632
5.983,-6.0285,1.1391,1.5632
6.0,-6.0284,1.1475,1.5632
6.017,-6.0284,1.1558,1.5632
6.033,-6.0283,1.1642,1.5632
6.05,-6.0282,1.1725,1.5632
6.067,-6.0282,1.1809,1.5632
6.083,-6.0281,1.1892,1.5632
6.1,-6.0281,1.1976,1.5632
6.117,-6.028,1.2059,1.5633
6.133,-6.0279,1.2143,1.5633
6.15,-6.0279,1.2226,1.5633
6.167,-6.0278,1.231,1.5633
6.183,-6.0277,1.2393,1.5633
6.2,-6.0277,1.2477,1.5633
6.217,-6.0276,1.256,1.5633
6.233,-6.0275,1.2644,1.5633
6.25,-6.0275,1.2727,1.5633
6.267,-6.0274,1.2811,1.5633
6.283,-6.0274,1.2894,1.5633
6.3,-6.0273,1.2978,1.5633
6.317,-6.0272,1.3061,1.5633
6.333,-6.0272,1.3145,1.5633
6.35,-6.0271,1.3228,1.5633
6.367,-6.027,1.3312,1.5633
6.383,-6.027,1.3395,1.5633
6.4,-6.0269,1.3479,1.5633
6.417,-6.0269,1.3562,1.5633
6.433,-6.0268,1.3646,1.5633
6.45,-6.0267,1.3729,1.5633
6.467,-6.0267,1.3813,1.5633
6.483,-6.0266,1.3896,1.5633
6.5,-6.0265,1.398,1.5633
6.517,-6.0265,1.4063,1.5633
6.533,-6.0264,1.4147,1.5633
6.55,-6.0264,1.4231,1.5633
6.567,-6.0263,1.4314,1.5633
6.583,-6.0262,1.4398,1.5633
6.6,-6.0262,1.4481,1.5633
6.617,-6.0261,1.4565,1.5633
6.633,-6.026,1.4648,1.5633
6.65,-6.026,1.4732,1.5633
6.667,-6.0259,1.4815,1.5633
6.683,-6.0258,1.4899,1.5633
6.7,-6.0258,1.4982,1.5633
6.717,-6.0257,1.5066,1.5633
6.733,-6.0257,1.5149,1.5633
6.75,-6.0256,1.5233,1.5633
6.767,-6.0255,1.5316,1.5633
6.783,-6.0255,1.54,1.5633
6.8,-6.0254,1.5483,1.5633
6.817,-6.0253,1.5567,1.5633
6.833,-6.0253,1.565,1.5633
6.85,-6.0252,1.5734,1.5632
6.867,-6.0251,1.5817,1.5632
6.883,-6.0251,1.5901,1.5632
6.9,-6.025,1.5984,1.5632
6.917,-6.025,1.6068,1.5632
6.933,-6.0249,1.6151,1.5633
6.95,-6.0248,1.6235,1.5633
6.967,-6.0248,1.6318,1.5633
6.983,-6.0247,1.6402,1.5633
7.0,-6.0246,1.6485,1.5633
7.017,-6.0246,1.6569,1.5633
7.033,-6.0245,1.6652,1.5633
7.05,-6.0244,1.6736,1.5633
7.067,-6.0244,1.6819,1.5633
7.083,-6.0243,1.6903,1.5633
7.1,-6.0243,1.6986,1.5633
7.117,-6.0242,1.707,1.5633
7.133,-6.0241,1.7153,1.5633
7.15,-6.0241,1.7237,1.5633
7.167,-6.024,1.732,1.5633
7.183,-6.0239,1.7404,1.5633
7.2,-6.0239,1.7487,1.5633
7.217,-6.0238,1.7571,1.5633
7.233,-6.0238,1.7654,1.5633
7.25,-6.0237,1.7738,1.5633
7.267,-6.0236,1.7821,1.5633
7.283,-6.0236,1.7905,1.5633
7.3,-6.0235,1.7988,1.5633
7.317,-6.0234,1.8072,1.5633
7.333,-6.0234,1.8155,1.5633
7.35,-6.0233,1.8239,1.5633
7.367,-6.0233,1.8322,1.5633
7.383,-6.0232,1.8406,1.5633
7.4,-6.0231,1.8489,1.5633
7.417,-6.0231,1.8573,1.5633
7.433,-6.023,1.8656,1.5633
7.45,-6.0229,1.874,1.5633
7.467,-6.0229,1.8823,1.5633
7.483,-6.0228,1.8907,1.5633
7.5,-6.0227,1.899,1.5633
7.517,-6.0227,1.9074,1.5633
7.533,-6.0226,1.9157,1.5633
7.55,-6.0226,1.9241,1.5633
7.567,-6.0225,1.9324,1.5633
7.583,-6.0224,1.9408,1.5633
7.6,-6.0224,1.9491,1.5633
7.617,-6.0223,1.9575,1.5633
7.633,-6.0222,1.9658,1.5633
7.65,-6.0222,1.9742,1.5633
7.667,-6.0221,1.9825,1.5633
7.683,-6.0221,1.9909,1.5633
7.7,-6.022,1.9992,1.5633
7.717,-6.0219,2.0076,1.5633
7.733,-6.0219,2.0159,1.5633
7.75,-6.0218,2.0243,1.5633
7.767,-6.0217,2.0326,1.5633
7.783,-6.0217,2.041,1.5633
7.8,-6.0216,2.0493,1.5633
7.817,-6.0215,2.0577,1.5633
7.833,-6.0215,2.0661,1.5633
7.85,-6.0214,2.0744,1.5633
7.867,-6.0214,2.0828,1.5633
7.883,-6.0213,2.0911,1.5633
7.9,-6.0212,2.0995,1.5633
7.917,-6.0212,2.1078,1.5633
7.933,-6.0211,2.1162,1.5633
7.95,-6.021,2.1245,1.5633
7.967,-6.021,2.1329,1.5633
7.983,-6.0209,2.1412,1.5633
8.0,-6.0209,2.1496,1.5633
8.017,-6.0208,2.1579,1.5633
8.033,-6.0207,2.1663,1.5633
8.05,-6.0207,2.1746,1.5633
8.067,-6.0206,2.183,1.5633
8.083,-6.0205,2.1913,1.5633
8.1,-6.0205,2.1997,1.5633
8.117,-6.0204,2.208,1.5633
8.133,-6.0204,2.2164,1.5633
8.15,-6.0203,2.2247,1.5633
8.167,-6.0202,2.2331,1.5633
8.183,-6.0202,2.2414,1.5633
8.2,-6.0201,2.2498,1.5633
8.217,-6.02,2.2581,1.5633
8.233,-6.02,2.2665,1.5633
8.25,-6.0199,2.2748,1.5633
8.267,-6.0199,2.2832,1.5633
8.283,-6.0198,2.2915,1.5633
8.3,-6.0197,2.2999,1.5633
8.317,-6.0197,2.3082,1.5633
8.333,-6.0196,2.3166,1.5633
8.35,-6.0195,2.3249,1.5633
8.367,-6.0195,2.3333,1.5633
8.383,-6.0194,2.3416,1.5633
8.4,-6.0194,2.35,1.5633
8.417,-6.0193,2.3583,1.5633
8.433,-6.0192,2.3667,1.5633
8.45,-6.0192,2.375,1.5633
8.467,-6.0191,2.3834,1.5633
8.483,-6.019,2.3917,1.5633
8.5,-6.019,2.4001,1.5633
8.517,-6.0189,2.4084,1.5633
8.533,-6.0189,2.4168,1.5633
8.55,-6.0188,2.4251,1.5633
8.567,-6.0187,2.4335,1.5633
8.583,-6.0187,2.4418,1.5633
8.6,-6.0186,2.4502,1.5633
8.617,-6.0185,2.4585,1.5633
8.633,-6.0185,2.4669,1.5633
8.65,-6.0184,2.4752,1.5633
8.667,-6.0184,2.4836,1.5633
8.683,-6.0183,2.492,1.5633
8.7,-6.0182,2.5003,1.5633
8.717,-6.0182,2.5087,1.5633
8.733,-6.0181,2.517,1.5633
8.75,-6.018,2.5254,1.5633
8.767,-6.018,2.5337,1.5633
8.783,-6.0179,2.5421,1.5633
8.8,-6.0178,2.5504,1.5633
8.817,-6.0178,2.5588,1.5633
8.833,-6.0177,2.5671,1.5633
8.85,-6.0177,2.5755,1.5633
8.867,-6.0176,2.5838,1.5633
8.883,-6.0175,2.5922,1.5633
8.9,-6.0175,2.6005,1.5633
8.917,-6.0174,2.6089,1.5633
8.933,-6.0173,2.6172,1.5633
8.95,-6.0173,2.6256,1.5633
8.967,-6.0172,2.6339,1.5633
8.983,-6.0172,2.6423,1.5633
9.0,-6.0171,2.6506,1.5633
9.017,-6.017,2.659,1.5633
9.033,-6.017,2.6673,1.5633
9.05,-6.0169,2.6757,1.5633
9.067,-6.0168,2.684,1.5633
9.083,-6.0168,2.6924,1.5633
9.1,-6.0167,2.7007,1.5633
9.117,-6.0167,2.7091,1.5633
9.133,-6.0166,2.7174,1.5633
9.15,-6.0165,2.7258,1.5634
9.167,-6.0165,2.7341,1.5634
9.183,-6.0164,2.7425,1.5634
9.2,-6.0163,2.7508,1.5634
9.217,-6.0163,2.7592,1.5634
9.233,-6.0162,2.7675,1.5634
9.25,-6.0162,2.7759,1.5634
9.267,-6.0161,2.7842,1.5634
9.283,-6.016,2.7926,1.5634
9.3,-6.016,2.8009,1.5634
9.317,-6.0159,2.8093,1.5634
9.333,-6.0158,2.8177,1.5634
9.35,-6.0158,2.826,1.5634
9.367,-6.0157,2.8344,1.5634
9.383,-6.0157,2.8427,1.5634
9.4,-6.0156,2.8511,1.5634
9.417,-6.0155,2.8594,1.5634
9.433,-6.0155,2.8678,1.5634
9.45,-6.0154,2.8761,1.5634
9.467,-6.0153,2.8845,1.5634
9.483,-6.0153,2.8928,1.5634
9.5,-6.0152,2.9012,1.5634
9.517,-6.0152,2.9095,1.5634
9.533,-6.0151,2.9179,1.5634
9.55,-6.015,2.9262,1.5634
9.567,-6.015,2.9346,1.5634
9.583,-6.0149,2.9429,1.5634
9.6,-6.0148,2.9513,1.5634
9.617,-6.0148,2.9596,1.5634
9.633,-6.0147,2.968,1.5634
9.65,-6.0147,2.9763,1.5634
9.667,-6.0146,2.9847,1.5634
9.683,-6.0145,2.993,1.5634
9.7,-6.0145,3.0014,1.5634
9.717,-6.0144,3.0097,1.5634
9.733,-6.0143,3.0181,1.5634
9.75,-6.0143,3.0264,1.5634
9.767,-6.0142,3.0348,1.5634
9.783,-6.0142,3.0431,1.5634
9.8,-6.0141,3.0515,1.5634
9.817,-6.014,3.0598,1.5634
9.833,-6.014,3.0682,1.5634
9.85,-6.0139,3.0765,1.5634
9.867,-6.0138,3.0849,1.5634
9.883,-6.0138,3.0932,1.5634
9.9,-6.0137,3.1016,1.5634
9.917,-6.0136,3.1099,1.5634
9.933,-6.0136,3.1183,1.5634
9.95,-6.0135,3.1267,1.5634
9.967,-6.0135,3.135,1.5634
9.983,-6.0134,3.1434,1.5634
10.0,-6.0133,3.1517,1.5634
10.017,-6.0133,3.1601,1.5634
10.033,-6.0132,3.1684,1.5634
10.05,-6.0132,3.1768,1.5634
10.067,-6.0131,3.1851,1.5634
10.083,-6.013,3.1935,1.5634
10.1,-6.013,3.2018,1.5634
10.117,-6.0129,3.2102,1.5634
10.133,-6.0128,3.2185,1.5634
10.15,-6.0128,3.2269,1.5634
10.167,-6.0127,3.2352,1.5634
10.183,-6.0127,3.2436,1.5634
10.2,-6.0126,3.2519,1.5634
10.217,-6.0125,3.2603,1.5634
10.233,-6.0125,3.2686,1.5634
10.25,-6.0124,3.277,1.5634
10.267,-6.0123,3.2853,1.5634
10.283,-6.0123,3.2937,1.5634
10.3,-6.0122,3.302,1.5634
10.317,-6.0122,3.3104,1.5634
10.333,-6.0121,3.3187,1.5634
10.35,-6.012,3.3271,1.5634
10.367,-6.012,3.3354,1.5634
10.383,-6.0119,3.3438,1.5634
10.4,-6.0118,3.3521,1.5634
10.417,-6.0118,3.3605,1.5634
10.433,-6.0117,3.3688,1.5634
10.45,-6.0117,3.3772,1.5634
10.467,-6.0116,3.3855,1.5634
10.483,-6.0115,3.3939,1.5634
10.5,-6.0115,3.4022,1.5634
10.517,-6.0114,3.4106,1.5634
10.533,-6.0113,3.4189,1.5634
10.55,-6.0113,3.4273,1.5634
10.567,-6.0112,3.4356,1.5634
10.583,-6.0112,3.444,1.5634
10.6,-6.0111,3.4523,1.5634
10.617,-6.011,3.4607,1.5634
10.633,-6.011,3.469,1.5634
10.65,-6.0109,3.4774,1.5634
10.667,-6.0109,3.4857,1.5634
10.683,-6.0108,3.4941,1.5634
10.7,-6.0107,3.5025,1.5634
10.717,-6.0107,3.5108,1.5634
10.733,-6.0106,3.5192,1.5634
10.75,-6.0105,3.5275,1.5634
10.767,-6.0105,3.5359,1.5634
10.783,-6.0104,3.5442,1.5634
10.8,-6.0104,3.5526,1.5634
10.817,-6.0103,3.5609,1.5634
10.833,-6.0102,3.5693,1.5634
10.85,-6.0102,3.5776,1.5634
10.867,-6.0101,3.586,1.5634
10.883,-6.0101,3.5943,1.5635
10.9,-6.01,3.6027,1.5635
10.917,-6.0099,3.611,1.5635
10.933,-6.0099,3.6194,1.5635
10.95,-6.0098,3.6277,1.5635
10.967,-6.0097,3.6361,1.5635
10.983,-6.0097,3.6444,1.5635
11.0,-6.0096,3.6528,1.5635
11.017,-6.0096,3.6611,1.5635
11.033,-6.0095,3.6695,1.5635
11.05,-6.0094,3.6778,1.5635
11.067,-6.0094,3.6862,1.5635
11.083,-6.0093,3.6945,1.5635
11.1,-6.0093,3.7029,1.5635
11.117,-6.0092,3.7112,1.5635
11.133,-6.0091,3.7196,1.5635
11.15,-6.0091,3.7279,1.5635
11.167,-6.009,3.7363,1.5635
11.183,-6.0089,3.7446,1.5635
11.2,-6.0089,3.753,1.5635
11.217,-6.0088,3.7613,1.5635
11.233,-6.0088,3.7697,1.5635
11.25,-6.0087,3.778,1.5635
11.267,-6.0086,3.7864,1.5635
11.283,-6.0086,3.7947,1.5635
11.3,-6.0085,3.8031,1.5635
11.317,-6.0085,3.8114,1.5635
11.333,-6.0084,3.8198,1.5635
11.35,-6.0083,3.8281,1.5635
11.367,-6.0083,3.8365,1.5635
11.383,-6.0082,3.8449,1.5635
11.4,-6.0081,3.8532,1.5635
11.417,-6.0081,3.8616,1.5635
11.433,-6.008,3.8699,1.5635
11.45,-6.008,3.8783,1.5635
11.467,-6.0079,3.8866,1.5635
11.483,-6.0078,3.895,1.5635
11.5,-6.0078,3.9033,1.5635
11.517,-6.0077,3.9117,1.5635
11.533,-6.0077,3.92,1.5635
11.55,-6.0076,3.9284,1.5635
11.567,-6.0075,3.9367,1.5635
11.583,-6.0075,3.9451,1.5635
11.6,-6.0074,3.9534,1.5635
