t,x,y,yaw
1.85,-6.0558,-0.7538,1.695
1.867,-6.0568,-0.7455,1.6904
1.883,-6.0577,-0.7372,1.6859
1.9,-6.0586,-0.7289,1.6816
1.917,-6.0595,-0.7206,1.6774
1.933,-6.0604,-0.7123,1.6734
1.95,-6.0612,-0.704,1.6694
1.967,-6.062,-0.6957,1.6656
1.983,-6.0628,-0.6874,1.662
2.0,-6.0635,-0.6791,1.6584
2.017,-6.0642,-0.6708,1.655
2.033,-6.0649,-0.6625,1.6516
2.05,-6.0655,-0.6542,1.6484
2.067,-6.0661,-0.6458,1.6453
2.083,-6.0667,-0.6375,1.6422
2.1,-6.0673,-0.6292,1.6393
2.117,-6.0678,-0.6209,1.6365
2.133,-6.0684,-0.6125,1.6337
2.15,-6.0689,-0.6042,1.6311
2.167,-6.0694,-0.5959,1.6285
2.183,-6.0698,-0.5875,1.626
2.2,-6.0703,-0.5792,1.6236
2.217,-6.0707,-0.5709,1.6213
2.233,-6.0711,-0.5625,1.619
2.25,-6.0715,-0.5542,1.6168
2.267,-6.0718,-0.5459,1.6147
2.283,-6.0722,-0.5375,1.6127
2.3,-6.0725,-0.5292,1.6107
2.317,-6.0728,-0.5208,1.6088
2.333,-6.0731,-0.5125,1.6069
2.35,-6.0734,-0.5042,1.6051
2.367,-6.0737,-0.4958,1.6034
2.383,-6.0739,-0.4875,1.6017
2.4,-6.0742,-0.4791,1.6001
2.417,-6.0744,-0.4708,1.5985
2.433,-6.0746,-0.4624,1.597
2.45,-6.0748,-0.4541,1.5955
2.467,-6.075,-0.4457,1.5941
2.483,-6.0752,-0.4374,1.5927
2.5,-6.0754,-0.429,1.5914
2.517,-6.0756,-0.4207,1.5901
2.533,-6.0757,-0.4123,1.5888
2.55,-6.0758,-0.404,1.5876
2.567,-6.076,-0.3956,1.5865
2.583,-6.0761,-0.3873,1.5853
2.6,-6.0762,-0.3789,1.5842
2.617,-6.0763,-0.3706,1.5832
2.633,-6.0764,-0.3622,1.5822
2.65,-6.0765,-0.3539,1.5812
2.667,-6.0766,-0.3455,1.5802
2.683,-6.0766,-0.3372,1.5793
2.7,-6.0767,-0.3288,1.5784
2.717,-6.0768,-0.3205,1.5776
2.733,-6.0768,-0.3121,1.5767
2.75,-6.0769,-0.3038,1.5759
2.767,-6.0769,-0.2954,1.5751
2.783,-6.0769,-0.2871,1.5744
2.8,-6.0769,-0.2787,1.5737
2.817,-6.077,-0.2704,1.5729
2.833,-6.077,-0.262,1.5723
2.85,-6.077,-0.2537,1.5716
2.867,-6.077,-0.2453,1.5709
2.883,-6.077,-0.237,1.5703
2.9,-6.077,-0.2286,1.5697
2.917,-6.0769,-0.2203,1.5691
2.933,-6.0769,-0.2119,1.5686
2.95,-6.0769,-0.2036,1.568
2.967,-6.0769,-0.1952,1.5675
2.983,-6.0769,-0.1869,1.567
3.0,-6.0768,-0.1785,1.5665
3.017,-6.0768,-0.1702,1.5661
3.033,-6.0767,-0.1618,1.5656
3.05,-6.0767,-0.1535,1.5652
3.067,-6.0766,-0.1451,1.5647
3.083,-6.0766,-0.1368,1.5643
3.1,-6.0765,-0.1284,1.5639
3.117,-6.0765,-0.12,1.5635
3.133,-6.0764,-0.1117,1.5632
3.15,-6.0763,-0.1033,1.5628
3.167,-6.0763,-0.095,1.5624
3.183,-6.0762,-0.0866,1.5621
3.2,-6.0761,-0.0783,1.5618
3.217,-6.076,-0.0699,1.5614
3.233,-6.0759,-0.0616,1.5611
3.25,-6.0759,-0.0532,1.5608
3.267,-6.0758,-0.0449,1.5605
3.283,-6.0757,-0.0365,1.5602
3.3,-6.0756,-0.0282,1.56
3.317,-6.0755,-0.0198,1.5597
3.333,-6.0754,-0.0115,1.5594
3.35,-6.0753,-0.0031,1.5592
3.367,-6.0752,0.0052,1.5589
3.383,-6.0751,0.0136,1.5587
3.4,-6.075,0.0219,1.5585
3.417,-6.0749,0.0303,1.5583
3.433,-6.0748,0.0386,1.5581
3.45,-6.0747,0.047,1.5579
3.467,-6.0746,0.0553,1.5577
3.483,-6.0744,0.0637,1.5575
3.5,-6.0743,0.072,1.5573
3.517,-6.0742,0.0804,1.5571
3.533,-6.0741,0.0887,1.557
3.55,-6.074,0.0971,1.5568
3.567,-6.0739,0.1054,1.5567
3.583,-6.0737,0.1138,1.5565
3.6,-6.0736,0.1221,1.5564
3.617,-6.0735,0.1305,1.5563
3.633,-6.0734,0.1388,1.5562
3.65,-6.0733,0.1472,1.556
3.667,-6.0731,0.1555,1.5559
3.683,-6.073,0.1639,1.5558
3.7,-6.0729,0.1722,1.5557
3.717,-6.0727,0.1806,1.5556
3.733,-6.0726,0.1889,1.5556
3.75,-6.0725,0.1973,1.5555
3.767,-6.0724,0.2056,1.5554
3.783,-6.0722,0.214,1.5553
3.8,-6.0721,0.2223,1.5553
3.817,-6.072,0.2307,1.5552
3.833,-6.0718,0.2391,1.5551
3.85,-6.0717,0.2474,1.5551
3.867,-6.0716,0.2558,1.555
3.883,-6.0714,0.2641,1.555
3.9,-6.0713,0.2725,1.5549
3.917,-6.0712,0.2808,1.5549
3.933,-6.071,0.2892,1.5549
3.95,-6.0709,0.2975,1.5548
3.967,-6.0708,0.3059,1.5548
3.983,-6.0706,0.3142,1.5548
4.0,-6.0705,0.3226,1.5548
4.017,-6.0704,0.3309,1.5548
4.033,-6.0702,0.3393,1.5547
4.05,-6.0701,0.3476,1.5547
4.067,-6.07,0.356,1.5547
4.083,-6.0698,0.3643,1.5547
4.1,-6.0697,0.3727,1.5547
4.117,-6.0696,0.381,1.5547
4.133,-6.0694,0.3894,1.5548
4.15,-6.0693,0.3977,1.5548
4.167,-6.0691,0.4061,1.5548
4.183,-6.069,0.4144,1.5548
4.2,-6.0689,0.4228,1.5548
4.217,-6.0687,0.4311,1.5548
4.233,-6.0686,0.4395,1.5548
4.25,-6.0685,0.4478,1.5548
4.267,-6.0683,0.4562,1.5549
4.283,-6.0682,0.4645,1.5549
4.3,-6.0681,0.4729,1.5549
4.317,-6.0679,0.4812,1.5549
4.333,-6.0678,0.4896,1.5549
4.35,-6.0677,0.4979,1.5549
4.367,-6.0675,0.5063,1.555
4.383,-6.0674,0.5146,1.555
4.4,-6.0673,0.523,1.555
4.417,-6.0671,0.5313,1.555
4.433,-6.067,0.5396,1.555
4.45,-6.0669,0.548,1.5551
4.467,-6.0667,0.5563,1.5551
4.483,-6.0666,0.5647,1.5551
4.5,-6.0665,0.573,1.5551
4.517,-6.0664,0.5814,1.5551
4.533,-6.0662,0.5897,1.5551
4.55,-6.0661,0.5981,1.5552
4.567,-6.066,0.6064,1.5552
4.583,-6.0658,0.6148,1.5552
4.6,-6.0657,0.6231,1.5552
4.617,-6.0656,0.6315,1.5552
4.633,-6.0654,0.6398,1.5553
4.65,-6.0653,0.6482,1.5553
4.667,-6.0652,0.6565,1.5553
4.683,-6.0651,0.6649,1.5553
4.7,-6.0649,0.6732,1.5553
4.717,-6.0648,0.6816,1.5553
4.733,-6.0647,0.6899,1.5554
4.75,-6.0645,0.6983,1.5554
4.767,-6.0644,0.7066,1.5554
4.783,-6.0643,0.715,1.5554
4.8,-6.0642,0.7233,1.5554
4.817,-6.064,0.7317,1.5554
4.833,-6.0639,0.74,1.5555
4.85,-6.0638,0.7484,1.5555
4.867,-6.0637,0.7567,1.5555
4.883,-6.0635,0.7651,1.5555
4.9,-6.0634,0.7734,1.5555
4.917,-6.0633,0.7818,1.5555
4.933,-6.0632,0.7901,1.5555
4.95,-6.063,0.7985,1.5555
4.967,-6.0629,0.8068,1.5555
4.983,-6.0628,0.8152,1.5556
5.0,-6.0626,0.8235,1.5556
5.017,-6.0625,0.8319,1.5556
5.033,-6.0624,0.8402,1.5556
5.05,-6.0623,0.8486,1.5556
5.067,-6.0621,0.8569,1.5556
5.083,-6.062,0.8653,1.5556
5.1,-6.0619,0.8736,1.5556
5.117,-6.0618,0.882,1.5556
5.133,-6.0616,0.8903,1.5556
5.15,-6.0615,0.8987,1.5556
5.167,-6.0614,0.907,1.5556
5.183,-6.0613,0.9154,1.5556
5.2,-6.0611,0.9237,1.5556
5.217,-6.061,0.9321,1.5556
5.233,-6.0609,0.9404,1.5557
5.25,-6.0607,0.9488,1.5557
5.267,-6.0606,0.9571,1.5557
5.283,-6.0605,0.9655,1.5557
5.3,-6.0604,0.9738,1.5556
5.317,-6.0602,0.9822,1.5557
5.333,-6.0601,0.9905,1.5557
5.35,-6.06,0.9989,1.5556
5.367,-6.0599,1.0072,1.5556
5.383,-6.0597,1.0156,1.5556
5.4,-6.0596,1.0239,1.5556
5.417,-6.0595,1.0323,1.5556
5.433,-6.0594,1.0406,1.5556
5.45,-6.0592,1.049,1.5556
5.467,-6.0591,1.0573,1.5556
5.483,-6.059,1.0657,1.5556
5.5,-6.0588,1.074,1.5556
5.517,-6.0587,1.0824,1.5556
5.533,-6.0586,1.0907,1.5556
5.55,-6.0585,1.0991,1.5556
5.567,-6.0583,1.1074,1.5556
5.583,-6.0582,1.1158,1.5556
5.6,-6.0581,1.1241,1.5556
5.617,-6.058,1.1325,1.5556
5.633,-6.0578,1.1408,1.5556
5.65,-6.0577,1.1492,1.5556
5.667,-6.0576,1.1575,1.5556
5.683,-6.0575,1.1659,1.5556
5.7,-6.0573,1.1742,1.5556
5.717,-6.0572,1.1826,1.5556
5.733,-6.0571,1.1909,1.5556
5.75,-6.057,1.1993,1.5556
5.767,-6.0568,1.2076,1.5556
5.783,-6.0567,1.216,1.5556
5.8,-6.0566,1.2243,1.5556
5.817,-6.0564,1.2327,1.5556
5.833,-6.0563,1.241,1.5556
5.85,-6.0562,1.2494,1.5557
5.867,-6.0561,1.2577,1.5557
5.883,-6.0559,1.2661,1.5557
5.9,-6.0558,1.2744,1.5557
5.917,-6.0557,1.2828,1.5557
5.933,-6.0556,1.2911,1.5557
5.95,-6.0554,1.2995,1.5557
5.967,-6.0553,1.3078,1.5557
5.983,-6.0552,1.3162,1.5557
6.0,-6.0551,1.3245,1.5557
6.017,-6.0549,1.3329,1.5557
6.033,-6.0548,1.3412,1.5557
6.05,-6.0547,1.3496,1.5557
6.067,-6.0546,1.3579,1.5557
6.083,-6.0544,1.3663,1.5557
6.1,-6.0543,1.3746,1.5557
6.117,-6.0542,1.383,1.5557
6.133,-6.054,1.3913,1.5556
6.15,-6.0539,1.3997,1.5556
6.167,-6.0538,1.408,1.5556
6.183,-6.0537,1.4164,1.5556
6.2,-6.0535,1.4247,1.5556
6.217,-6.0534,1.4331,1.5556
6.233,-6.0533,1.4414,1.5556
6.25,-6.0532,1.4498,1.5556
6.267,-6.053,1.4581,1.5556
6.283,-6.0529,1.4665,1.5556
6.3,-6.0528,1.4748,1.5556
6.317,-6.0527,1.4832,1.5556
6.333,-6.0525,1.4915,1.5556
6.35,-6.0524,1.4999,1.5556
6.367,-6.0523,1.5082,1.5556
6.383,-6.0522,1.5166,1.5556
6.4,-6.052,1.5249,1.5556
6.417,-6.0519,1.5333,1.5556
6.433,-6.0518,1.5416,1.5556
6.45,-6.0516,1.55,1.5556
6.467,-6.0515,1.5583,1.5556
6.483,-6.0514,1.5667,1.5556
6.5,-6.0513,1.575,1.5556
6.517,-6.0511,1.5834,1.5556
6.533,-6.051,1.5917,1.5556
6.55,-6.0509,1.6001,1.5556
6.567,-6.0508,1.6084,1.5556
6.583,-6.0506,1.6168,1.5556
6.6,-6.0505,1.6251,1.5556
6.617,-6.0504,1.6335,1.5556
6.633,-6.0503,1.6418,1.5556
6.65,-6.0501,1.6502,1.5556
6.667,-6.05,1.6585,1.5556
6.683,-6.0499,1.6669,1.5556
6.7,-6.0497,1.6752,1.5556
6.717,-6.0496,1.6836,1.5556
6.733,-6.0495,1.6919,1.5556
6.75,-6.0494,1.7003,1.5556
6.767,-6.0492,1.7086,1.5556
6.783,-6.0491,1.717,1.5556
6.8,-6.049,1.7253,1.5556
6.817,-6.0489,1.7337,1.5556
6.833,-6.0487,1.742,1.5556
6.85,-6.0486,1.7504,1.5556
6.867,-6.0485,1.7587,1.5556
6.883,-6.0484,1.7671,1.5556
6.9,-6.0482,1.7754,1.5556
6.917,-6.0481,1.7838,1.5556
6.933,-6.048,1.7921,1.5556
6.95,-6.0478,1.8005,1.5556
6.967,-6.0477,1.8088,1.5556
6.983,-6.0476,1.8172,1.5556
7.0,-6.0475,1.8255,1.5556
7.017,-6.0473,1.8339,1.5556
7.033,-6.0472,1.8422,1.5556
7.05,-6.0471,1.8506,1.5556
7.067,-6.047,1.8589,1.5556
7.083,-6.0468,1.8673,1.5556
7.1,-6.0467,1.8756,1.5557
7.117,-6.0466,1.884,1.5557
7.133,-6.0465,1.8923,1.5556
7.15,-6.0463,1.9007,1.5557
7.167,-6.0462,1.909,1.5557
7.183,-6.0461,1.9174,1.5556
7.2,-6.0459,1.9257,1.5556
7.217,-6.0458,1.9341,1.5557
7.233,-6.0457,1.9424,1.5557
7.25,-6.0456,1.9508,1.5557
7.267,-6.0454,1.9591,1.5556
7.283,-6.0453,1.9675,1.5556
7.3,-6.0452,1.9758,1.5556
7.317,-6.0451,1.9842,1.5556
7.333,-6.0449,1.9925,1.5556
7.35,-6.0448,2.0009,1.5556
7.367,-6.0447,2.0092,1.5557
7.383,-6.0446,2.0176,1.5557
7.4,-6.0444,2.0259,1.5557
7.417,-6.0443,2.0343,1.5556
7.433,-6.0442,2.0426,1.5556
7.45,-6.0441,2.051,1.5556
7.467,-6.0439,2.0593,1.5556
7.483,-6.0438,2.0677,1.5556
7.5,-6.0437,2.076,1.5556
7.517,-6.0435,2.0844,1.5556
7.533,-6.0434,2.0927,1.5557
7.55,-6.0433,2.1011,1.5557
7.567,-6.0432,2.1094,1.5557
7.583,-6.043,2.1178,1.5557
7.6,-6.0429,2.1261,1.5557
7.617,-6.0428,2.1345,1.5557
7.633,-6.0427,2.1428,1.5557
7.65,-6.0425,2.1512,1.5557
7.667,-6.0424,2.1595,1.5557
7.683,-6.0423,2.1679,1.5557
7.7,-6.0422,2.1762,1.5557
7.717,-6.042,2.1846,1.5557
7.733,-6.0419,2.1929,1.5557
7.75,-6.0418,2.2013,1.5557
7.767,-6.0416,2.2096,1.5557
7.783,-6.0415,2.218,1.5557
7.8,-6.0414,2.2263,1.5557
7.817,-6.0413,2.2347,1.5557
7.833,-6.0411,2.243,1.5557
7.85,-6.041,2.2514,1.5557
7.867,-6.0409,2.2597,1.5557
7.883,-6.0408,2.2681,1.5557
7.9,-6.0406,2.2764,1.5557
7.917,-6.0405,2.2848,1.5557
7.933,-6.0404,2.2932,1.5557
7.95,-6.0403,2.3015,1.5557
7.967,-6.0401,2.3099,1.5557
7.983,-6.04,2.3182,1.5557
8.0,-6.0399,2.3266,1.5557
8.017,-6.0398,2.3349,1.5557
8.033,-6.0396,2.3433,1.5557
8.05,-6.0395,2.3516,1.5557
8.067,-6.0394,2.36,1.5557
8.083,-6.0392,2.3683,1.5557
8.1,-6.0391,2.3767,1.5557
8.117,-6.039,2.385,1.5557
8.133,-6.0389,2.3934,1.5557
8.15,-6.0387,2.4017,1.5557
8.167,-6.0386,2.4101,1.5557
8.183,-6.0385,2.4184,1.5557
8.2,-6.0384,2.4268,1.5557
8.217,-6.0382,2.4351,1.5557
8.233,-6.0381,2.4435,1.5557
8.25,-6.038,2.4518,1.5557
8.267,-6.0379,2.4602,1.5557
8.283,-6.0377,2.4685,1.5557
8.3,-6.0376,2.4769,1.5557
8.317,-6.0375,2.4852,1.5557
8.333,-6.0373,2.4936,1.5557
8.35,-6.0372,2.5019,1.5557
8.367,-6.0371,2.5103,1.5557
8.383,-6.037,2.5186,1.5557
8.4,-6.0368,2.527,1.5557
8.417,-6.0367,2.5353,1.5557
8.433,-6.0366,2.5437,1.5557
8.45,-6.0365,2.552,1.5557
8.467,-6.0363,2.5604,1.5557
8.483,-6.0362,2.5687,1.5557
8.5,-6.0361,2.5771,1.5557
8.517,-6.036,2.5854,1.5557
8.533,-6.0358,2.5938,1.5557
8.55,-6.0357,2.6021,1.5557
8.567,-6.0356,2.6105,1.5557
8.583,-6.0355,2.6188,1.5557
8.6,-6.0353,2.6272,1.5557
8.617,-6.0352,2.6355,1.5557
8.633,-6.0351,2.6439,1.5557
8.65,-6.035,2.6522,1.5557
8.667,-6.0348,2.6606,1.5557
8.683,-6.0347,2.6689,1.5557
8.7,-6.0346,2.6773,1.5557
8.717,-6.0344,2.6856,1.5557
8.733,-6.0343,2.694,1.5557
8.75,-6.0342,2.7023,1.5557
8.767,-6.0341,2.7107,1.5557
8.783,-6.0339,2.719,1.5557
8.8,-6.0338,2.7274,1.5557
8.817,-6.0337,2.7357,1.5557
8.833,-6.0336,2.7441,1.5557
8.85,-6.0334,2.7524,1.5557
8.867,-6.0333,2.7608,1.5557
8.883,-6.0332,2.7691,1.5557
8.9,-6.0331,2.7775,1.5557
8.917,-6.0329,2.7858,1.5557
8.933,-6.0328,2.7942,1.5557
8.95,-6.0327,2.8025,1.5557
8.967,-6.0326,2.8109,1.5557
8.983,-6.0324,2.8193,1.5557
9.0,-6.0323,2.8276,1.5557
9.017,-6.0322,2.836,1.5557
9.033,-6.0321,2.8443,1.5557
9.05,-6.0319,2.8527,1.5557
9.067,-6.0318,2.861,1.5557
9.083,-6.0317,2.8694,1.5557
9.1,-6.0316,2.8777,1.5557
9.117,-6.0314,2.8861,1.5557
9.133,-6.0313,2.8944,1.5557
9.15,-6.0312,2.9028,1.5557
9.167,-6.031,2.9111,1.5557
9.183,-6.0309,2.9195,1.5557
9.2,-6.0308,2.9278,1.5557
9.217,-6.0307,2.9362,1.5557
9.233,-6.0305,2.9445,1.5557
9.25,-6.0304,2.9529,1.5557
9.267,-6.0303,2.9612,1.5557
9.283,-6.0302,2.9696,1.5557
9.3,-6.03,2.9779,1.5557
9.317,-6.0299,2.9863,1.5557
9.333,-6.0298,2.9946,1.5557
9.35,-6.0297,3.003,1.5557
9.367,-6.0295,3.0113,1.5557
9.383,-6.0294,3.0197,1.5557
9.4,-6.0293,3.028,1.5557
9.417,-6.0292,3.0364,1.5557
9.433,-6.029,3.0447,1.5557
9.45,-6.0289,3.0531,1.5557
9.467,-6.0288,3.0614,1.5557
9.483,-6.0287,3.0698,1.5557
9.5,-6.0285,3.0781,1.5557
9.517,-6.0284,3.0865,1.5557
9.533,-6.0283,3.0948,1.5557
9.55,-6.0282,3.1032,1.5557
9.567,-6.028,3.1115,1.5558
9.583,-6.0279,3.1199,1.5558
9.6,-6.0278,3.1282,1.5558
9.617,-6.0276,3.1366,1.5558
9.633,-6.0275,3.1449,1.5558
9.65,-6.0274,3.1533,1.5558
9.667,-6.0273,3.1616,1.5558
9.683,-6.0271,3.17,1.5558
9.7,-6.027,3.1783,1.5558
9.717,-6.0269,3.1867,1.5558
9.733,-6.0268,3.195,1.5558
9.75,-6.0266,3.2034,1.5558
9.767,-6.0265,3.2117,1.5558
9.783,-6.0264,3.2201,1.5558
9.8,-6.0263,3.2284,1.5558
9.817,-6.0261,3.2368,1.5558
9.833,-6.026,3.2451,1.5558
9.85,-6.0259,3.2535,1.5558
9.867,-6.0258,3.2618,1.5558
9.883,-6.0256,3.2702,1.5558
9.9,-6.0255,3.2785,1.5558
9.917,-6.0254,3.2869,1.5558
9.933,-6.0253,3.2952,1.5558
9.95,-6.0251,3.3036,1.5558
9.967,-6.025,3.3119,1.5558
9.983,-6.0249,3.3203,1.5558
10.0,-6.0248,3.3286,1.5558
10.017,-6.0246,3.337,1.5558
10.033,-6.0245,3.3453,1.5558
10.05,-6.0244,3.3537,1.5558
10.067,-6.0243,3.362,1.5558
10.083,-6.0241,3.3704,1.5558
10.1,-6.024,3.3787,1.5558
10.117,-6.0239,3.3871,1.5558
10.133,-6.0238,3.3954,1.5558
10.15,-6.0236,3.4038,1.5558
10.167,-6.0235,3.4122,1.5558
10.183,-6.0234,3.4205,1.5558
10.2,-6.0233,3.4289,1.5558
10.217,-6.0231,3.4372,1.5558
10.233,-6.023,3.4456,1.5558
10.25,-6.0229,3.4539,1.5558
10.267,-6.0228,3.4623,1.5558
10.283,-6.0226,3.4706,1.5558
10.3,-6.0225,3.479,1.5558
10.317,-6.0224,3.4873,1.5558
10.333,-6.0223,3.4957,1.5558
10.35,-6.0221,3.504,1.5558
10.367,-6.022,3.5124,1.5558
10.383,-6.0219,3.5207,1.5558
10.4,-6.0217,3.5291,1.5558
10.417,-6.0216,3.5374,1.5558
10.433,-6.0215,3.5458,1.5558
10.45,-6.0214,3.5541,1.5558
10.467,-6.0212,3.5625,1.5558
10.483,-6.0211,3.5708,1.5558
10.5,-6.021,3.5792,1.5558
10.517,-6.0209,3.5875,1.5558
10.533,-6.0207,3.5959,1.5558
10.55,-6.0206,3.6042,1.5558
10.567,-6.0205,3.6126,1.5558
10.583,-6.0204,3.6209,1.5558
10.6,-6.0202,3.6293,1.5558
10.617,-6.0201,3.6376,1.5558
10.633,-6.02,3.646,1.5558
10.65,-6.0199,3.6543,1.5558
10.667,-6.0197,3.6627,1.5558
10.683,-6.0196,3.671,1.5558
10.7,-6.0195,3.6794,1.5558
10.717,-6.0194,3.6877,1.5558
10.733,-6.0192,3.6961,1.5558
10.75,-6.0191,3.7044,1.5558
10.767,-6.019,3.7128,1.5558
10.783,-6.0189,3.7211,1.5558
10.8,-6.0187,3.7295,1.5558
10.817,-6.0186,3.7378,1.5558
10.833,-6.0185,3.7462,1.5558
10.85,-6.0184,3.7545,1.5558
10.867,-6.0182,3.7629,1.5558
10.883,-6.0181,3.7712,1.5558
10.9,-6.018,3.7796,1.5558
10.917,-6.0179,3.7879,1.5558
10.933,-6.0177,3.7963,1.5558
10.95,-6.0176,3.8046,1.5558
10.967,-6.0175,3.813,1.5558
10.983,-6.0174,3.8213,1.5558
11.0,-6.0172,3.8297,1.5558
11.017,-6.0171,3.838,1.5558
11.033,-6.017,3.8464,1.5558
11.05,-6.0169,3.8547,1.5558
11.067,-6.0167,3.8631,1.5558
11.083,-6.0166,3.8714,1.5558
11.1,-6.0165,3.8798,1.5558
11.117,-6.0164,3.8881,1.5558
11.133,-6.0162,3.8965,1.5558
11.15,-6.0161,3.9049,1.5558
11.167,-6.016,3.9132,1.5558
11.183,-6.0159,3.9216,1.5558
11.2,-6.0157,3.9299,1.5559
11.217,-6.0156,3.9383,1.5559
11.233,-6.0155,3.9466,1.5559
11.25,-6.0154,3.955,1.5559
11.267,-6.0152,3.9633,1.5559
11.283,-6.0151,3.9717,1.5559
11.3,-6.015,3.98,1.5559
11.317,-6.0149,3.9884,1.5559
11.333,-6.0147,3.9967,1.5559
11.35,-6.0146,4.0051,1.5559
11.367,-6.0145,4.0134,1.5559
11.383,-6.0144,4.0218,1.5559
11.4,-6.0142,4.0301,1.5559
11.417,-6.0141,4.0385,1.5559
11.433,-6.014,4.0468,1.5559
11.45,-6.0139,4.0552,1.5559
11.467,-6.0137,4.0635,1.5559
11.483,-6.0136,4.0719,1.5559
11.5,-6.0135,4.0802,1.5559
11.517,-6.0134,4.0886,1.5559
11.533,-6.0132,4.0969,1.5559
11.55,-6.0131,4.1053,1.5559
11.567,-6.013,4.1136,1.5559
11.583,-6.0129,4.122,1.5559
11.6,-6.0127,4.1303,1.5559
11.617,-6.0126,4.1387,1.5559
