t,x,y,yaw
1.85,-6.0168,-0.8778,1.6833
1.867,-6.0181,-0.8657,1.6792
1.883,-6.0194,-0.8531,1.6752
1.9,-6.0208,-0.8399,1.6713
1.917,-6.0221,-0.8267,1.6675
1.933,-6.0233,-0.8134,1.6637
1.95,-6.0245,-0.8001,1.6601
1.967,-6.0256,-0.7868,1.6566
1.983,-6.0267,-0.7735,1.6532
2.0,-6.0278,-0.7602,1.6499
2.017,-6.0288,-0.7469,1.6468
2.033,-6.0298,-0.7336,1.6437
2.05,-6.0307,-0.7203,1.6408
2.067,-6.0316,-0.7069,1.6379
2.083,-6.0325,-0.6936,1.6351
2.1,-6.0333,-0.6803,1.6325
2.117,-6.0341,-0.667,1.6299
2.133,-6.0348,-0.6537,1.6274
2.15,-6.0356,-0.6403,1.625
2.167,-6.0362,-0.627,1.6227
2.183,-6.0369,-0.6137,1.6204
2.2,-6.0375,-0.6003,1.6182
2.217,-6.0381,-0.587,1.6161
2.233,-6.0387,-0.5737,1.6141
2.25,-6.0393,-0.5603,1.6122
2.267,-6.0398,-0.547,1.6103
2.283,-6.0403,-0.5337,1.6085
2.3,-6.0408,-0.5203,1.6067
2.317,-6.0412,-0.507,1.605
2.333,-6.0417,-0.4936,1.6034
2.35,-6.0421,-0.4803,1.6018
2.367,-6.0425,-0.4669,1.6002
2.383,-6.0429,-0.4536,1.5988
2.4,-6.0432,-0.4403,1.5973
2.417,-6.0436,-0.4269,1.596
2.433,-6.0439,-0.4136,1.5946
2.45,-6.0442,-0.4002,1.5933
2.467,-6.0445,-0.3869,1.5921
2.483,-6.0447,-0.3735,1.5909
2.5,-6.045,-0.3602,1.5898
2.517,-6.0452,-0.3468,1.5886
2.533,-6.0454,-0.3335,1.5876
2.55,-6.0456,-0.3201,1.5865
2.567,-6.0458,-0.3068,1.5855
2.583,-6.046,-0.2934,1.5846
2.6,-6.0462,-0.2801,1.5836
2.617,-6.0464,-0.2667,1.5827
2.633,-6.0465,-0.2534,1.5819
2.65,-6.0466,-0.24,1.581
2.667,-6.0468,-0.2267,1.5802
2.683,-6.0469,-0.2133,1.5794
2.7,-6.047,-0.2,1.5786
2.717,-6.0471,-0.1866,1.5779
2.733,-6.0472,-0.1733,1.5772
2.75,-6.0472,-0.1599,1.5765
2.767,-6.0473,-0.1466,1.5759
2.783,-6.0474,-0.1332,1.5752
2.8,-6.0474,-0.1199,1.5746
2.817,-6.0475,-0.1065,1.574
2.833,-6.0475,-0.0932,1.5734
2.85,-6.0475,-0.0798,1.5729
2.867,-6.0475,-0.0665,1.5724
2.883,-6.0475,-0.0531,1.5718
2.9,-6.0476,-0.0398,1.5714
2.917,-6.0476,-0.0264,1.5709
2.933,-6.0475,-0.0131,1.5704
2.95,-6.0475,0.0003,1.57
2.967,-6.0475,0.0137,1.5695
2.983,-6.0475,0.027,1.5691
3.0,-6.0475,0.0404,1.5687
3.017,-6.0474,0.0537,1.5684
3.033,-6.0474,0.0671,1.568
3.05,-6.0473,0.0804,1.5676
3.067,-6.0473,0.0938,1.5673
3.083,-6.0472,0.1071,1.5669
3.1,-6.0472,0.1205,1.5666
3.117,-6.0471,0.1338,1.5663
3.133,-6.0471,0.1472,1.566
3.15,-6.047,0.1605,1.5657
3.167,-6.0469,0.1739,1.5655
3.183,-6.0468,0.1872,1.5652
3.2,-6.0468,0.2006,1.5649
3.217,-6.0467,0.2139,1.5647
3.233,-6.0466,0.2273,1.5645
3.25,-6.0465,0.2406,1.5642
3.267,-6.0464,0.254,1.564
3.283,-6.0463,0.2673,1.5638
3.3,-6.0462,0.2807,1.5636
3.317,-6.0461,0.294,1.5634
3.333,-6.046,0.3074,1.5633
3.35,-6.0459,0.3207,1.5631
3.367,-6.0458,0.3341,1.5629
3.383,-6.0457,0.3474,1.5628
3.4,-6.0456,0.3608,1.5626
3.417,-6.0455,0.3741,1.5625
3.433,-6.0453,0.3875,1.5624
3.45,-6.0452,0.4009,1.5622
3.467,-6.0451,0.4142,1.5621
3.483,-6.045,0.4276,1.562
3.5,-6.0449,0.4409,1.5619
3.517,-6.0448,0.4543,1.5618
3.533,-6.0446,0.4676,1.5617
3.55,-6.0445,0.481,1.5616
3.567,-6.0444,0.4943,1.5615
3.583,-6.0443,0.5077,1.5615
3.6,-6.0441,0.521,1.5614
3.617,-6.044,0.5344,1.5613
3.633,-6.0439,0.5477,1.5613
3.65,-6.0437,0.5611,1.5612
3.667,-6.0436,0.5744,1.5611
3.683,-6.0435,0.5878,1.5611
3.7,-6.0433,0.6011,1.5611
3.717,-6.0432,0.6145,1.561
3.733,-6.0431,0.6278,1.561
3.75,-6.0429,0.6412,1.561
3.767,-6.0428,0.6545,1.561
3.783,-6.0427,0.6679,1.5609
3.8,-6.0426,0.6812,1.5609
3.817,-6.0424,0.6946,1.5609
3.833,-6.0423,0.7079,1.5609
3.85,-6.0422,0.7213,1.5609
3.867,-6.042,0.7346,1.5609
3.883,-6.0419,0.748,1.5609
3.9,-6.0418,0.7613,1.5608
3.917,-6.0416,0.7747,1.5608
3.933,-6.0415,0.788,1.5608
3.95,-6.0414,0.8014,1.5608
3.967,-6.0412,0.8147,1.5608
3.983,-6.0411,0.8281,1.5608
4.0,-6.041,0.8414,1.5608
4.017,-6.0408,0.8548,1.5608
4.033,-6.0407,0.8681,1.5608
4.05,-6.0406,0.8815,1.5608
4.067,-6.0404,0.8948,1.5608
4.083,-6.0403,0.9082,1.5608
4.1,-6.0402,0.9215,1.5608
4.117,-6.04,0.9349,1.5608
4.133,-6.0399,0.9482,1.5608
4.15,-6.0398,0.9616,1.5608
4.167,-6.0396,0.9749,1.5608
4.183,-6.0395,0.9883,1.5608
4.2,-6.0394,1.0016,1.5608
4.217,-6.0392,1.015,1.5608
4.233,-6.0391,1.0283,1.5608
4.25,-6.039,1.0417,1.5608
4.267,-6.0388,1.055,1.5608
4.283,-6.0387,1.0684,1.5608
4.3,-6.0386,1.0817,1.5608
4.317,-6.0384,1.0951,1.5608
4.333,-6.0383,1.1084,1.5608
4.35,-6.0382,1.1218,1.5608
4.367,-6.038,1.1351,1.5608
4.383,-6.0379,1.1485,1.5608
4.4,-6.0378,1.1618,1.5608
4.417,-6.0376,1.1752,1.5608
4.433,-6.0375,1.1885,1.5608
4.45,-6.0374,1.2019,1.5608
4.467,-6.0372,1.2152,1.5608
4.483,-6.0371,1.2286,1.5608
4.5,-6.037,1.2419,1.5608
4.517,-6.0368,1.2553,1.5608
4.533,-6.0367,1.2686,1.5608
4.55,-6.0366,1.282,1.5608
4.567,-6.0364,1.2953,1.5608
4.583,-6.0363,1.3087,1.5608
4.6,-6.0362,1.322,1.5608
4.617,-6.036,1.3354,1.5608
4.633,-6.0359,1.3487,1.5608
4.65,-6.0358,1.3621,1.5608
4.667,-6.0356,1.3754,1.5608
4.683,-6.0355,1.3888,1.5608
4.7,-6.0354,1.4021,1.5608
4.717,-6.0352,1.4155,1.5608
4.733,-6.0351,1.4288,1.5608
4.75,-6.035,1.4422,1.5608
4.767,-6.0348,1.4555,1.5608
4.783,-6.0347,1.4689,1.5608
4.8,-6.0346,1.4822,1.5608
4.817,-6.0344,1.4956,1.5608
4.833,-6.0343,1.5089,1.5608
4.85,-6.0342,1.5223,1.5608
4.867,-6.034,1.5356,1.5608
4.883,-6.0339,1.549,1.5608
4.9,-6.0338,1.5623,1.5608
4.917,-6.0336,1.5757,1.5608
4.933,-6.0335,1.589,1.5608
4.95,-6.0334,1.6024,1.5608
4.967,-6.0332,1.6157,1.5608
4.983,-6.0331,1.6291,1.5608
5.0,-6.033,1.6424,1.5608
5.017,-6.0328,1.6558,1.5608
5.033,-6.0327,1.6691,1.5608
5.05,-6.0326,1.6825,1.5608
5.067,-6.0324,1.6958,1.5608
5.083,-6.0323,1.7092,1.5608
5.1,-6.0322,1.7225,1.5608
5.117,-6.032,1.7359,1.5608
5.133,-6.0319,1.7492,1.5608
5.15,-6.0318,1.7626,1.5608
5.167,-6.0316,1.7759,1.5608
5.183,-6.0315,1.7893,1.5608
5.2,-6.0314,1.8026,1.5608
5.217,-6.0313,1.816,1.5608
5.233,-6.0311,1.8293,1.5608
5.25,-6.031,1.8427,1.5608
5.267,-6.0309,1.856,1.5608
5.283,-6.0307,1.8694,1.5608
5.3,-6.0306,1.8827,1.5608
5.317,-6.0305,1.8961,1.5608
5.333,-6.0303,1.9094,1.5608
5.35,-6.0302,1.9228,1.5608
5.367,-6.0301,1.9361,1.5608
5.383,-6.0299,1.9495,1.5608
5.4,-6.0298,1.9628,1.5608
5.417,-6.0297,1.9762,1.5608
5.433,-6.0295,1.9895,1.5608
5.45,-6.0294,2.0029,1.5608
5.467,-6.0293,2.0162,1.5608
5.483,-6.0291,2.0296,1.5608
5.5,-6.029,2.0429,1.5608
5.517,-6.0289,2.0563,1.5608
5.533,-6.0287,2.0696,1.5608
5.55,-6.0286,2.083,1.5608
5.567,-6.0285,2.0963,1.5608
5.583,-6.0283,2.1097,1.5608
5.6,-6.0282,2.123,1.5608
5.617,-6.0281,2.1364,1.5608
5.633,-6.0279,2.1497,1.5608
5.65,-6.0278,2.1631,1.5608
5.667,-6.0277,2.1764,1.5608
5.683,-6.0276,2.1898,1.5608
5.7,-6.0274,2.2032,1.5608
5.717,-6.0273,2.2165,1.5608
5.733,-6.0272,2.2299,1.5608
5.75,-6.027,2.2432,1.5608
5.767,-6.0269,2.2566,1.5608
5.783,-6.0268,2.2699,1.5608
5.8,-6.0266,2.2833,1.5608
5.817,-6.0265,2.2966,1.5608
5.833,-6.0264,2.3099,1.5608
5.85,-6.0262,2.3233,1.5608
5.867,-6.0261,2.3366,1.5608
5.883,-6.026,2.35,1.5608
5.9,-6.0258,2.3633,1.5608
5.917,-6.0257,2.3767,1.5608
5.933,-6.0256,2.39,1.5608
5.95,-6.0254,2.4034,1.5608
5.967,-6.0253,2.4167,1.5608
5.983,-6.0252,2.4301,1.5608
6.0,-6.025,2.4434,1.5608
6.017,-6.0249,2.4568,1.5608
6.033,-6.0248,2.4701,1.5608
6.05,-6.0246,2.4835,1.5608
6.067,-6.0245,2.4968,1.5608
6.083,-6.0244,2.5102,1.5608
6.1,-6.0242,2.5235,1.5608
6.117,-6.0241,2.5369,1.5608
6.133,-6.024,2.5502,1.5608
6.15,-6.0238,2.5636,1.5608
6.167,-6.0237,2.5769,1.5608
6.183,-6.0236,2.5903,1.5608
6.2,-6.0234,2.6036,1.5608
6.217,-6.0233,2.617,1.5608
6.233,-6.0232,2.6303,1.5608
6.25,-6.023,2.6437,1.5608
6.267,-6.0229,2.657,1.5608
6.283,-6.0228,2.6704,1.5608
6.3,-6.0226,2.6837,1.5608
6.317,-6.0225,2.6971,1.5608
6.333,-6.0224,2.7104,1.5609
6.35,-6.0222,2.7238,1.5609
6.367,-6.0221,2.7371,1.5609
6.383,-6.022,2.7505,1.5609
6.4,-6.0219,2.7638,1.5608
6.417,-6.0217,2.7772,1.5608
6.433,-6.0216,2.7905,1.5609
6.45,-6.0215,2.8039,1.5609
6.467,-6.0213,2.8172,1.5608
6.483,-6.0212,2.8306,1.5608
6.5,-6.0211,2.8439,1.5608
6.517,-6.0209,2.8573,1.5608
6.533,-6.0208,2.8706,1.5608
6.55,-6.0207,2.884,1.5608
6.567,-6.0205,2.8973,1.5608
6.583,-6.0204,2.9107,1.5608
6.6,-6.0203,2.924,1.5608
6.617,-6.0201,2.9374,1.5608
6.633,-6.02,2.9507,1.5608
6.65,-6.0199,2.9641,1.5609
6.667,-6.0197,2.9774,1.5608
6.683,-6.0196,2.9908,1.5608
6.7,-6.0195,3.0041,1.5608
6.717,-6.0193,3.0175,1.5608
6.733,-6.0192,3.0308,1.5608
6.75,-6.0191,3.0442,1.5608
6.767,-6.0189,3.0575,1.5609
6.783,-6.0188,3.0709,1.5609
6.8,-6.0187,3.0842,1.5609
6.817,-6.0186,3.0976,1.5609
6.833,-6.0184,3.1109,1.5609
6.85,-6.0183,3.1243,1.5609
6.867,-6.0182,3.1376,1.5609
6.883,-6.018,3.151,1.5609
6.9,-6.0179,3.1643,1.5609
6.917,-6.0178,3.1777,1.5609
6.933,-6.0176,3.191,1.5609
6.95,-6.0175,3.2044,1.5609
6.967,-6.0174,3.2177,1.5609
6.983,-6.0172,3.2311,1.5609
7.0,-6.0171,3.2444,1.5609
7.017,-6.017,3.2578,1.5609
7.033,-6.0168,3.2711,1.5609
7.05,-6.0167,3.2845,1.5609
7.067,-6.0166,3.2978,1.5609
7.083,-6.0164,3.3112,1.5609
7.1,-6.0163,3.3245,1.5609
7.117,-6.0162,3.3379,1.5609
7.133,-6.016,3.3512,1.5609
7.15,-6.0159,3.3646,1.5609
7.167,-6.0158,3.3779,1.5609
7.183,-6.0157,3.3913,1.5609
7.2,-6.0155,3.4046,1.5609
7.217,-6.0154,3.418,1.5609
7.233,-6.0153,3.4313,1.5609
7.25,-6.0151,3.4447,1.5609
7.267,-6.015,3.458,1.5609
7.283,-6.0149,3.4714,1.5609
7.3,-6.0147,3.4847,1.5609
7.317,-6.0146,3.4981,1.5609
7.333,-6.0145,3.5114,1.5609
7.35,-6.0143,3.5248,1.5609
7.367,-6.0142,3.5381,1.5609
7.383,-6.0141,3.5515,1.5609
7.4,-6.0139,3.5648,1.5609
7.417,-6.0138,3.5782,1.5609
7.433,-6.0137,3.5915,1.5609
7.45,-6.0136,3.6049,1.5609
7.467,-6.0134,3.6182,1.5609
7.483,-6.0133,3.6316,1.5609
7.5,-6.0132,3.6449,1.5609
7.517,-6.013,3.6583,1.5609
7.533,-6.0129,3.6716,1.5609
7.55,-6.0128,3.685,1.5609
7.567,-6.0126,3.6983,1.5609
7.583,-6.0125,3.7117,1.5609
7.6,-6.0124,3.725,1.5609
7.617,-6.0122,3.7384,1.5609
7.633,-6.0121,3.7517,1.5609
7.65,-6.012,3.7651,1.5609
7.667,-6.0119,3.7784,1.5609
7.683,-6.0117,3.7918,1.5609
7.7,-6.0116,3.8051,1.5609
7.717,-6.0115,3.8185,1.5609
7.733,-6.0113,3.8319,1.5609
7.75,-6.0112,3.8452,1.5609
7.767,-6.0111,3.8586,1.5609
7.783,-6.0109,3.8719,1.5609
7.8,-6.0108,3.8852,1.5609
7.817,-6.0107,3.8984,1.5609
7.833,-6.0105,3.9115,1.5609
7.85,-6.0104,3.9244,1.5609
7.867,-6.0103,3.9371,1.5609
7.883,-6.0102,3.9497,1.5609
7.9,-6.01,3.9621,1.5609
7.917,-6.0099,3.9744,1.5609
7.933,-6.0098,3.9866,1.5609
7.95,-6.0097,3.9986,1.5609
7.967,-6.0096,4.0104,1.5609
7.983,-6.0095,4.0221,1.5609
8.0,-6.0093,4.0337,1.561
8.017,-6.0092,4.0451,1.561
8.033,-6.0091,4.0565,1.561
8.05,-6.009,4.0676,1.561
8.067,-6.0089,4.0787,1.561
8.083,-6.0088,4.0896,1.561
8.1,-6.0087,4.1004,1.561
8.117,-6.0086,4.111,1.561
8.133,-6.0085,4.1215,1.561
8.15,-6.0084,4.1319,1.561
8.167,-6.0083,4.1422,1.561
8.183,-6.0082,4.1524,1.561
8.2,-6.0081,4.1624,1.561
8.217,-6.008,4.1723,1.561
8.233,-6.0079,4.1822,1.561
8.25,-6.0078,4.1918,1.561
8.267,-6.0077,4.2014,1.561
8.283,-6.0076,4.2109,1.561
8.3,-6.0075,4.2202,1.561
8.317,-6.0074,4.2295,1.561
8.333,-6.0073,4.2386,1.561
8.35,-6.0072,4.2476,1.561
8.367,-6.0071,4.2565,1.561
8.383,-6.0071,4.2653,1.561
8.4,-6.007,4.274,1.561
8.417,-6.0069,4.2826,1.561
8.433,-6.0068,4.2911,1.561
8.45,-6.0067,4.2995,1.561
8.467,-6.0066,4.3078,1.561
8.483,-6.0066,4.316,1.561
8.5,-6.0065,4.3241,1.561
8.517,-6.0064,4.3321,1.561
8.533,-6.0063,4.3401,1.561
8.55,-6.0062,4.3479,1.561
8.567,-6.0062,4.3556,1.561
8.583,-6.0061,4.3632,1.561
8.6,-6.006,4.3708,1.561
8.617,-6.0059,4.3782,1.561
8.633,-6.0059,4.3856,1.561
8.65,-6.0058,4.3929,1.561
8.667,-6.0057,4.4001,1.561
8.683,-6.0057,4.4072,1.561
8.7,-6.0056,4.4142,1.561
8.717,-6.0055,4.4212,1.561
8.733,-6.0055,4.428,1.561
8.75,-6.0054,4.4348,1.561
8.767,-6.0053,4.4415,1.561
8.783,-6.0053,4.4481,1.561
8.8,-6.0052,4.4547,1.561
8.817,-6.0051,4.4611,1.561
8.833,-6.0051,4.4675,1.561
8.85,-6.005,4.4738,1.561
8.867,-6.0049,4.4801,1.561
8.883,-6.0049,4.4862,1.561
8.9,-6.0048,4.4923,1.561
8.917,-6.0048,4.4983,1.5611
8.933,-6.0047,4.5043,1.5611
8.95,-6.0047,4.5102,1.5611
8.967,-6.0046,4.516,1.5611
8.983,-6.0045,4.5217,1.5611
9.0,-6.0045,4.5274,1.5611
9.017,-6.0044,4.533,1.5611
9.033,-6.0044,4.5385,1.5611
9.05,-6.0043,4.544,1.5611
9.067,-6.0043,4.5494,1.5611
9.083,-6.0042,4.5547,1.5611
9.1,-6.0042,4.56,1.5611
9.117,-6.0041,4.5652,1.5611
9.133,-6.0041,4.5704,1.5611
9.15,-6.004,4.5755,1.5611
9.167,-6.004,4.5805,1.5611
9.183,-6.0039,4.5855,1.5611
9.2,-6.0039,4.5904,1.5611
9.217,-6.0038,4.5953,1.5611
9.233,-6.0038,4.6001,1.5611
9.25,-6.0037,4.6048,1.5611
9.267,-6.0037,4.6095,1.5611
9.283,-6.0036,4.6141,1.5611
9.3,-6.0036,4.6187,1.5611
9.317,-6.0036,4.6232,1.5611
9.333,-6.0035,4.6277,1.5611
9.35,-6.0035,4.6321,1.5611
9.367,-6.0034,4.6365,1.5611
9.383,-6.0034,4.6408,1.5611
9.4,-6.0033,4.6451,1.5611
9.417,-6.0033,4.6493,1.5611
9.433,-6.0033,4.6535,1.5611
9.45,-6.0032,4.6576,1.5611
9.467,-6.0032,4.6616,1.5611
9.483,-6.0031,4.6657,1.5611
9.5,-6.0031,4.6696,1.5611
9.517,-6.0031,4.6735,1.5611
9.533,-6.003,4.6774,1.5611
9.55,-6.003,4.6813,1.5611
9.567,-6.003,4.685,1.5611
9.583,-6.0029,4.6888,1.5611
9.6,-6.0029,4.6925,1.5611
9.617,-6.0028,4.6961,1.5611
9.633,-6.0028,4.6997,1.5611
9.65,-6.0028,4.7033,1.5611
9.667,-6.0027,4.7068,1.5611
9.683,-6.0027,4.7103,1.5611
9.7,-6.0027,4.7138,1.5611
9.717,-6.0026,4.7172,1.5611
9.733,-6.0026,4.7205,1.5612
9.75,-6.0026,4.7238,1.5612
9.767,-6.0025,4.7271,1.5612
9.783,-6.0025,4.7304,1.5612
9.8,-6.0025,4.7336,1.5612
9.817,-6.0025,4.7367,1.5612
9.833,-6.0024,4.7399,1.5612
9.85,-6.0024,4.743,1.5612
9.867,-6.0024,4.746,1.5612
9.883,-6.0023,4.749,1.5612
9.9,-6.0023,4.752,1.5612
9.917,-6.0023,4.755,1.5612
